data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7153856,218,ECU589,589,2020-06-28,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 28 June 2020, in Guayaquil, Guayas, at least 500 cyclists of the Masa Critica Guayaquil movement protested against the killing of two men who died in two road accidents while riding their bikes. Demonstrators asked for tougher traffic regulations. [size=at least 500]",0,1594075861,ECU
7136920,218,ECU587,587,2020-06-26,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 26 June 2020, in Guayaquil, Guayas, family members of kidney patients and workers of the dialysis centers of Guayas, El Oro, Los Rios, Esmeraldas and Manabi, staged a demonstration in the city demanding that the Public Health Ministry (MSP) cancels the pending debt the center has with the Ministry. [size=no report]",0,1593469587,ECU
7136874,218,ECU586,586,2020-06-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Comercio (Ecuador),National,"On 25 June 2020, in Quito, Pichincha, hundreds of merchants of San Roque market in the center of the city staged a demonstration outside the supplies center to demand the reopening of the market, which has been closed during the lockdown measures implemented to stop coronavirus from spreading. [size=hundreds]",0,1593469587,ECU
7136918,218,ECU585,585,2020-06-25,2020,1,Protests,Protest with intervention,Protesters (Ecuador),Teachers (Ecuador); Labour Group (Ecuador),6,Police Forces of Ecuador (2007-),,1,16,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 25 June 2020, in Guayaquil, Guayas, around 30 teachers, workers and retirees of Guayaquil University staged a demonstration outside the university campus in Delta avenue to demand payments owed and to reject the layoffs and contracts for virtual classes, during the lockdown measures implemented to stop coronavirus from spreading. Police officers intervened after they tried blocking the avenue. [size=around 30]",0,1593469587,ECU
7136873,218,ECU581,581,2020-06-24,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Tungurahua,Ambato,Ambato,Ambato,-1.2491,-78.6168,1,El Comercio (Ecuador),National,"On 24 June 2020, in Ambato, Riobamba, sellers or used cars and leaders of Inece and Picaihua neighborhoods staged a demonstration outside the municipal offices to demand the replacement of the used car fair from Shuyurco to Samanga area. They also protested against the market fair privatization. [size=no report]",0,1593469587,ECU
7136916,218,ECU583,583,2020-06-24,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 24 June 2020, in Guayaquil, Guayas, owners and workers of more than 100 nightclubs of the city staged a demonstration in Administracion square in the center of the city, demanding the Special Operations Committee (COE) of Guayaquil to allow them to reopen their nightclubs, once the lockdown restrictions of the coronavirus pandemic are softened. [size=no report]",0,1593469587,ECU
7136917,218,ECU584,584,2020-06-24,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,Expreso,National,"On 24 June 2020, in Quito, Pichincha, public sector workers staged a demonstration in the north-center of the city against the economic measures implemented to deal with the economic impact of the coronavirus pandemic. [size=no report]",0,1593469587,ECU
7136919,218,ECU582,582,2020-06-24,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Azuay,Cuenca,Cuenca,Cuenca,-2.9006,-79.0045,1,Expreso,National,"On 24 June 2020, in Cuenca, Azuay, workers of the Azuay Sports Federation staged a demonstration outside the Azuay government offices demanding the payment of owed salaries of 3 months. [size=no report]",0,1593469587,ECU
7136872,218,ECU580,580,2020-06-21,2020,1,Riots,Mob violence,Rioters (Ecuador),,5,Police Forces of Ecuador (2007-),,1,15,South America,Ecuador,Esmeraldas,Eloy Alfaro,La Tola,La Tola,1.2079,-79.0420,1,El Comercio (Ecuador),National,"On 21 June 2020, in La Tola, Esmeraldas, during a police operative patrol in the sector, they found a group of citizens who were not following the lockdown measures implemented to stop coronavirus from spreading. The citizens attacked the 2 police officers with guns and sticks, and burned the police car. 2 citizens were injured. [size=no report]",0,1593469587,ECU
7132643,218,ECU577,577,2020-06-18,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Students (Ecuador); Teachers (Ecuador),6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 18 June 2020, in Guayaquil, Guayas, dozens of students, teachers and members of social organizations staged a demonstration in San Francisco square against the budget reduction in public universities, implemented to deal with the economic impact of the coronavirus pandemic. Also, they complained of the internet connection issues to attend remote classes. [size=dozens]",0,1592860442,ECU
7132644,218,ECU578,578,2020-06-18,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Students (Ecuador),6,,,0,60,South America,Ecuador,Manabi,Portoviejo,Portoviejo,Portoviejo,-1.0546,-80.4545,1,Expreso,National,"On 18 June 2020, in Portoviejo, Manabi, students staged a demonstration outside the provincial government offices against the budget reduction in public universities, implemented to deal with the economic impact of coronavirus pandemic. [size=no report]",0,1592860442,ECU
7132645,218,ECU579,579,2020-06-18,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Students (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,Expreso,National,"On 18 June 2020, in Quito, Pichincha, students staged a demonstration outside the Constitutional Court against the budget reduction in public universities, implemented to deal with the economic impact of the coronavirus pandemic. [size=no report]",0,1592860442,ECU
7132584,218,ECU576,576,2020-06-17,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Comercio (Ecuador),National,"On 17 June 2020, in Quito, Pichincha, around 80 neighbors and leaders of Guamani sector, in the south of the city, staged a demonstration in the square of the sector demanding the government to condone the debts in basic services during the lockdown measures implemented to stop coronavirus from spreading. [size=around 80]",0,1592860442,ECU
7132642,218,ECU575,575,2020-06-17,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Teachers (Ecuador),6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 17 June 2020, in Guayaquil, Guayas, members of the Teachers Union staged a demonstration outside the Guayas Government offices to demand payments of their salaries that have not been paid since May. [size=no report]",0,1592860442,ECU
7132583,218,ECU573,573,2020-06-16,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Comercio (Ecuador),National,"On 16 June 2020, in Quito, Pichincha, close to 200 sympathizers of the mayor, including recyclers, and sport associations' members staged a demonstration outside the General State Attorney offices, to support the mayor while he gave his testimony in the investigation of coronavirus test acquisitions. [size=close to 200]",0,1592860442,ECU
7132595,218,ECU574,574,2020-06-16,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Teachers (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Heraldo (Ecuador),National,"On 16 June 2020, in Quito, Pichincha, a group of teachers of universities staged a demonstration against the budget cuts to public universities implemented to deal with the economic impact of the coronavirus pandemic. They also complained about the owed salaries since 2019 and the layoffs that have happened during the pandemic. [size=no report]",0,1592860442,ECU
7132581,218,ECU567,567,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Women (Ecuador),6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,El Comercio (Ecuador),National,"On 15 June 2020, in Guayaquil, Guayas, members of several social organizations staged a demonstration outside the Guayas State Attorney offices in the center of the city, to complain about the femicides and domestic violence cases during the lockdown measures implemented to stop coronavirus from spreading. They claimed the state and police forces have not acted on theses cases. [size=no report]",0,1592860442,ECU
7132582,218,ECU568,568,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,El Comercio (Ecuador),National,"On 15 June 2020, in Guayaquil, Guayas, close to 20 family members and friends of a man being investigated of fraud staged a demonstration outside Abel Gilbert Ponton hospital, demanding to let them see the man and that authorities to respect their rights. [size=close to 20]",0,1592860442,ECU
7132633,218,ECU570,570,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Galapagos,Santa Cruz,Puerto Ayora,Puerto Ayora,-0.7392,-90.3165,2,El Universo (Ecuador),National,"On 15 June 2020, in Santa Cruz Municipality, Galapagos, social organizations, members of the Galapagos Naturist Guide Associations, Integral Art and Culture collectives staged a demonstration in the streets of the island against the proposed reform of the Organic Law of the Special Regime of Galapagos (LOREG). They claimed the proposed reform would endanger the archipelago's ecosystem. [size=no report]",0,1592860442,ECU
7132634,218,ECU571,571,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Galapagos,San Cristobal,Puerto Baquerizo Moreno,Puerto Baquerizo Moreno,-0.9026,-89.6102,2,El Universo (Ecuador),National,"On 15 June 2020, in San Cristobal Municipality, Galapagos, social organizations, members of the Galapagos Naturist Guide Associations, Integral Art and Culture collectives staged a demonstration in the streets of the island against the proposed reform of the Organic Law of the Special Regime of Galapagos (LOREG). They claimed the proposed reform would endanger the archipelago's ecosystem. [size=no report]",0,1592860442,ECU
7132635,218,ECU569,569,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Galapagos,San Cristobal,Isla Santa Maria,Puerto Velasco Ibarra,-1.2756,-90.4865,2,El Universo (Ecuador),National,"On 15 June 2020, in Isla Floreana, Galapagos, social organizations, members of the Galapagos Naturist Guide Associations, Integral Art and Culture collectives staged a demonstration in the streets of the island against the proposed reform of the Organic Law of the Special Regime of Galapagos (LOREG). They claimed the proposed reform would endanger the archipelago's ecosystem. [size=no report]",0,1592860442,ECU
7132636,218,ECU572,572,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Galapagos,Isabela,Puerto Villamil,Puerto Villamil,-0.9561,-90.9656,2,El Universo (Ecuador),National,"On 15 June 2020, in Isabela municipality, Galapagos, social organizations, members of the Galapagos Naturist Guide Associations, Integral Art and Culture collectives staged a demonstration in the streets of the island against the proposed reform of the Organic Law of the Special Regime of Galapagos (LOREG). They claimed the proposed reform would endanger the archipelago's ecosystem. [size=no report]",0,1592860442,ECU
7127497,218,ECU566,566,2020-06-13,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Loja,Loja,Loja,Loja,-3.9931,-79.2042,1,Cronica (Ecuador),National,"On 13 June 2020, in Loja city, a group of neighbors of Consacola neighborhood staged a demonstration during the monument inauguration in Pablo Palacio avenue, demanding the treatment of a water canal that has been contaminated. They claimed that it's a health hazard for people in the sector. [size=no report]",0,1592257895,ECU
7127559,218,ECU565,565,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Comercio (Ecuador),National,"On 12 June 2020, in Quito, Pichincha, members of the Defense and Modernization front of San Roque market in the center of the city demanding authorities to let them work and to relocate them so they can follow the sanitary measures implemented to stop coronavirus from spreading. [size=no report]",0,1592257895,ECU
7127556,218,ECU562,562,2020-06-10,2020,1,Riots,Mob violence,Rioters (Ecuador),,5,Police Forces of Ecuador (2007-),,1,15,South America,Ecuador,Morona Santiago,Tiwintza,Santiago,Santiago,-3.0491,-78.0062,1,El Comercio (Ecuador),National,"On 10 June 2020, in Santiago, Morona Santiago, 2 police offices were attacked by a group of citizens of Las Penas community to stop them from arresting 2 citizens who had thrown rocks at them. Both police officers were injured. This happened during the coronavirus pandemic. [size=no report]",0,1592257895,ECU
7127557,218,ECU563,563,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Teachers (Ecuador),6,,,0,60,South America,Ecuador,Santo Domingo de los Tsachilas,Santo Domingo de los Colorados,Santo Domingo de los Colorados,Santo Domingo de los Colorados,-0.2531,-79.1754,1,El Comercio (Ecuador),National,"On 10 June 2020, in Santo Domingo de los Colorados, Santo Domingo de los Tsachilas, teachers of the city staged a demonstration outside Julio Moreno school during a tablet and mobile phone plans delivery by the Education Ministry. Teachers claimed they had several connectivity problems in their classes platforms, and due to poor internet in the sector. Teachers have been giving online classes due to the coronavirus pandemic. [size=no report]",0,1592257895,ECU
7127558,218,ECU564,564,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Imbabura,San Miguel de Urcuqui,Urcuqui,Urcuqui,0.4171,-78.1939,1,El Comercio (Ecuador),National,"On 10 June 2020, in Urcuqui, Imbabura, workers of the Siembra public company, former Yachay public company, staged a demonstration outside of Yachay Tech university, while the Health Minister was visiting the campus. The protest was against the executive decree that dissolved the public company, a measure taken by the government to deal with the economic crisis caused by the coronavirus pandemic. [size=no report]",0,1592257895,ECU
7127626,218,ECU560,560,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,El Universo (Ecuador),National,"On 10 June 2020, in Guayaquil, Guayas, several family members of patients who died from coronavirus and their bodies are still not found staged a demonstration in San Francisco square in the center of the city to demand their bodies. [size=no report]",0,1592257895,ECU
7127627,218,ECU559,559,2020-06-10,2020,1,Riots,Mob violence,Rioters (Ecuador),,5,Police Forces of Ecuador (2007-),,1,15,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,El Universo (Ecuador),National,"On 10 June 2020, in Guayaquil, Guayas, a group of approximately 25 people attacked police officers who were carrying out a patrol and tried to arrest a man that had thrown a gun to Salado river. The people attacked the police officers with rocks to try to free the man. The man was finally arrested and a police officer was injured. [size=approximately 25]",0,1592257895,ECU
7127496,218,ECU561,561,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Former Military Forces of Ecuador (2007-),6,,,0,60,South America,Ecuador,Loja,Loja,Loja,Loja,-3.9931,-79.2042,1,Cronica (Ecuador),National,"On 10 June 2020, in Loja city, former military offices staged a demonstration outside of Loja government offices demanding their fund pensions to be paid on time and the destitution of the Defense and Economic and Finance ministers. [size=no report]",0,1592257895,ECU
7127573,218,ECU557,557,2020-06-09,2020,1,Riots,Mob violence,Rioters (Ecuador),Vigilante Group (Ecuador),5,Civilians (Ecuador),,7,57,South America,Ecuador,Tungurahua,San Pedro de Pelileo,Pelileo,Pelileo,-1.3302,-78.5454,1,El Heraldo (Ecuador),National,"On 9 June 2020, in Pelileo, Tungurahua, citizens of the sector captured a known thief in the sector, and beat him up. Police forces apprehended the thieve and took him. [size=no report]",0,1592257895,ECU
7127574,218,ECU558,558,2020-06-09,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Heraldo (Ecuador),National,"On 9 June 2020, in Quito, Pichincha, around 3000 people staged a demonstration marching in the center-north of the city towards the Carondelet palace, against the layoffs and economic reforms that have happened during the lockdown measures implemented to stop coronavirus from spreading. [size=around 3000]",0,1592257895,ECU
7127495,218,ECU556,556,2020-06-09,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Loja,Catamayo,Catamayo,Catamayo,-3.9891,-79.3565,1,Cronica (Ecuador),National,"On 9 June 2020, in Loja city, a hundred workers of the Loja Monterrey Azucarera Workers' Company Committee (CEMAL) staged a demonstration outside the offices against the unjustified layoffs and a fair compensation for their years of work. They also complained about the reduction of hours worked and the economic measures the government had approved to deal with the economic impact of the lockdown measures implemented to stop coronavirus from spreading. [size=a hundred]",0,1592257895,ECU
7127555,218,ECU553,553,2020-06-08,2020,1,Riots,Violent demonstration,Rioters (Ecuador),Prisoners (Ecuador),5,Police Forces of Ecuador (2007-),Military Forces of Ecuador (2007-),1,15,South America,Ecuador,Azuay,Cuenca,Cuenca,Cuenca,-2.9006,-79.0045,1,El Comercio (Ecuador),National,"On 8 June 2020, in Cuenca, Azuay, a group of prisoners of the Turi prison started a prison riot to demand authorities better sanitary conditions and medical supplies to avoid being infected with coronavirus. They burned objects in the patios. Police and Military officers controlled the riot. This happened during the coronavirus pandemic. [size=no report]",0,1592257895,ECU
7127575,218,ECU552,552,2020-06-08,2020,1,Protests,Peaceful protest,Protesters (Ecuador),FUT: United Workers' Front; Labour Group (Ecuador); Students (Ecuador); Health Workers (Ecuador),6,,,0,60,South America,Ecuador,Tungurahua,Ambato,Ambato,Ambato,-1.2491,-78.6168,1,El Heraldo (Ecuador),National,"On 8 June 2020, in Ambato, Tungurahua, members of the United Workers' Front (FUT), students and health workers staged a demonstration in Cevallos park to demand education and public workers rights, and against the corruption cases that have been registered during the coronavirus pandemic. [size=no report]",0,1592257895,ECU
7127637,218,ECU554,554,2020-06-08,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Former Military Forces of Ecuador (2007-),6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 8 June 2020, in Guayaquil, Guayas, a group of former military offices staged a demonstration outside the Guayas government offices to demand the payment of their pension, which was delayed. They claimed thta delays in the payment of pensions are recurrent. [size=no report]",0,1592257895,ECU
7127494,218,ECU555,555,2020-06-08,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Loja,Loja,Loja,Loja,-3.9931,-79.2042,1,Cronica (Ecuador),National,"On 8 June 2020, in Loja city, citizens, social organizations and workers staged a demonstration in San Sebastian square and the Puerta de las Ciudad square against the new economic measures approved by the government to deal with the economic impact of the lockdown measures implemented to stop coronavirus from spreading. They marched towards the Loja municipal government offices. [size=no report]",0,1592257895,ECU
7127625,218,ECU551,551,2020-06-07,2020,1,Riots,Mob violence,Rioters (Ecuador),Vigilante Group (Ecuador),5,Civilians (Ecuador),,7,57,South America,Ecuador,Tungurahua,Ambato,Ambato,Ambato,-1.2491,-78.6168,1,El Universo (Ecuador),National,"On 7 June 2020, in Ambato, Tungurahua, a group of citizens of La Primavera de Huachi Solis sector in the south of the city captured a car parts thief and beat him. Police officers then took the thief. [size=no report]",0,1592257895,ECU
7123458,218,ECU549,549,2020-06-04,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Carchi,Tulcan,Tulcan,Tulcan,0.8119,-77.7173,1,El Comercio (Ecuador),National,"On 4 June 2020, in Tulcan, Carchi, a hundred family members and friends of a cyclist who was killed by a car during a training route, staged a demonstration in Isiro Ayora park demanding justice in the case. [size=a hundred]",0,1591655763,ECU
7127564,218,ECU550,550,2020-06-04,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Fishermen (Ecuador),6,,,0,60,South America,Ecuador,Manabi,Portoviejo,Portoviejo,Portoviejo,-1.0546,-80.4545,1,El Diario (Ecuador),National,"On 4 June 2020, in Portoviejo, Manabi, dozens of fishermen staged a demonstration in Crucita parish against the fishing law approved, and demanded legislators to derogate the law. [size=dozens]",0,1592257895,ECU
7123463,218,ECU548,548,2020-06-03,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,El Diario (Ecuador),National,"On 3 June 2020, in Guayaquil, Guayas, a group of supporters of the provincial mayor staged a demonstration in front of the Provincial Guayas Government offices, to support the mayor who had been arrested for influence peddling. [size=no report]",0,1591655763,ECU
7123457,218,ECU547,547,2020-06-01,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,El Comercio (Ecuador),National,"On 1 June 2020, in Guayaquil, Guayas, a group of 60 family members of deceased coronavirus patients staged a demonstration in Centenario park, and marched towards the Guayas Government offices, to demand the bodies of their family members to be returned to them. [size=60]",0,1591655763,ECU
7108716,218,ECU544,544,2020-05-28,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Students (Ecuador); Teachers (Ecuador); Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Tungurahua,Ambato,Ambato,Ambato,-1.2491,-78.6168,1,El Comercio (Ecuador),National,"On 28 May 2020, in Ambato, Tungurahua, students, teachers and workers of the Technical Universities of Ambato, Cotopaxi and the state University of Bolivar staged a demonstration against the budget reduction of public education, announced as a measure to deal with the economic impact caused by the coronavirus pandemic. [size=no report]",0,1591056016,ECU
7108725,218,ECU545,545,2020-05-28,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Health Workers (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Comercio (Ecuador),National,"On 28 May 2020, in Quito, Pichincha, a group of health workers of the Enrique Garces hospital staged a demonstration outside the hospital in Chilibulo sector in the south of the city, demanding more medical equipment to treat coronavirus infected patients, and to complain about inadequate infrastructure. [size=no report]",0,1591056016,ECU
7108726,218,ECU546,546,2020-05-28,2020,1,Protests,Peaceful protest,Protesters (Ecuador),FEUE: Federation of University Students of Ecuador; Students (Ecuador); Teachers (Ecuador),6,,,0,60,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Comercio (Ecuador),National,"On 28 May 2020, in Quito, Pichincha, students members of the Federation of University Students of Ecuador (FEUE) and teachers staged a demonstration outside the Constitutional Court against the budget reduction to public education, announced as a measure to deal with the economic impact caused by the coronavirus pandemic. [size=no report]",0,1591056016,ECU
7108781,218,ECU542,542,2020-05-26,2020,1,Protests,Protest with intervention,Protesters (Ecuador),Students (Ecuador); Teachers (Ecuador),6,Police Forces of Ecuador (2007-),,1,16,South America,Ecuador,Azuay,Cuenca,Cuenca,Cuenca,-2.9006,-79.0045,1,El Mercurio (Ecuador),National,"On 26 May 2020, in Cuenca, Azuay, students and teachers staged a demonstration outside the Cuenca university against the budget reduction of public education, announced as a measure to deal with the economic crisis enhanced by the coronavirus pandemic. Police forces intervened in the demonstration with tear gas bombs and arrested a student. [size=no report]",0,1591056016,ECU
7109063,218,ECU543,543,2020-05-26,2020,1,Protests,Peaceful protest,Protesters (Ecuador),FUT: United Workers' Front; Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Chimborazo,Riobamba,Riobamba,Riobamba,-1.6710,-78.6471,1,La Prensa Chimborazo,Subnational,"On 26 May 2020, in Riobamba, Chimborazo, members of the United Workers' Front (FUT), leaders of the Indigenous Movement Confederation of Chimborazo (COMICH), railway and Senagua workers staged a demonstration in the city against the Humanitarian law approved to deal with the economic impact of the coronavirus lockdown measures. [size=no report]",0,1591056019,ECU
7108711,218,ECU536,536,2020-05-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Labour Group (Ecuador); CUT: Unitary Workers' Union,6,,,0,60,South America,Ecuador,Guayas,Guayaquil,Guayaquil,Guayaquil,-2.1962,-79.8862,1,El Comercio (Ecuador),National,"On 25 May 2020, in Guayaquil, Guayas, dozens of members of the Unitary Workers' Union (CUT) staged a demonstration in Olmedo street against the humanitarian law approved to deal with the economic impact from the coronavirus lockdown measures. [size=no report]",0,1591056016,ECU
7108712,218,ECU540,540,2020-05-25,2020,1,Riots,Violent demonstration,Rioters (Ecuador),Students (Ecuador); Labour Group (Ecuador),5,Police Forces of Ecuador (2007-),,1,15,South America,Ecuador,Pichincha,Quito,Quito,Quito,-0.2299,-78.5250,1,El Comercio (Ecuador),National,"On 25 May 2020, in Quito, Pichincha, a group of workers and students marched in different sectors of the center of the city, against the budget cuts to public education and the humanitarian law approved to deal with the economic impact from the coronavirus lockdown measures. A clash was reported between a small group of demonstrators and the police, who used tear gas bombs and batons. No injured were reported. [size=no report]",0,1591056016,ECU
7108718,218,ECU537,537,2020-05-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Loja,Loja,Loja,Loja,-3.9931,-79.2042,1,El Comercio (Ecuador),National,"On 25 May 2020, in Loja city, a group of citizens staged a demonstration in San Sebastian square towards the Loja Government offices against the budget cuts to public education and the humanitarian law approved to deal with the economic impact from the coronavirus lockdown measures. [size=no report]",0,1591056016,ECU
7108719,218,ECU534,534,2020-05-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Teachers (Ecuador),6,,,0,60,South America,Ecuador,Canar,Azogues,Azogues,Azogues,-2.7333,-78.8333,1,El Comercio (Ecuador),National,"On 25 May 2020, in Azogues, Canar, teachers, members of social organizations and citizens staged a demonstration in the Canar government offices against the budget cuts to public education and the humanitarian law approved to deal with the economic impact from the coronavirus lockdown measures. [size=no report]",0,1591056016,ECU
7108720,218,ECU535,535,2020-05-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Students (Ecuador); Health Workers (Ecuador); Labour Group (Ecuador); Government of Ecuador (2007-),6,,,0,60,South America,Ecuador,Azuay,Cuenca,Cuenca,Cuenca,-2.9006,-79.0045,1,El Comercio (Ecuador),National,"On 25 May 2020, in Cuenca, Azuay, hundreds of students, doctors, the mayor of Azuay and union representatives staged a demonstration in Abdon Calderon park against the budget cuts to public education and the humanitarian law approved to deal with the economic impact from the coronavirus lockdown measures. [size=hundreds]",0,1591056016,ECU
7108722,218,ECU541,541,2020-05-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Health Workers (Ecuador); Students (Ecuador); Teachers (Ecuador); Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Zamora Chinchipe,Zamora,Zamora,Zamora,-4.0669,-78.9549,1,El Comercio (Ecuador),National,"On 25 May 2020, in Zamora, Zamora Chinchipe, a group of public workers, teachers and medicine students staged a demonstration against the budget cuts to public education and the humanitarian law approved to deal with the economic impact from the coronavirus lockdown measures. [size=no report]",0,1591056016,ECU
7108723,218,ECU538,538,2020-05-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),Health Workers (Ecuador); Students (Ecuador); Teachers (Ecuador); Labour Group (Ecuador),6,,,0,60,South America,Ecuador,Morona Santiago,Morona,Macas,Macas,-2.3050,-78.1178,1,El Comercio (Ecuador),National,"On 25 May 2020, in Macas, Morona Santiago, a group of public workers, teachers and medicine students staged a demonstration against the budget cuts to public education and the humanitarian law approved to deal with the economic impact from the coronavirus lockdown measures. [size=no report]",0,1591056016,ECU
7108858,218,ECU539,539,2020-05-25,2020,1,Protests,Peaceful protest,Protesters (Ecuador),,6,,,0,60,South America,Ecuador,Manabi,Portoviejo,Portoviejo,Portoviejo,-1.0546,-80.4545,1,El Universo (Ecuador),National,"On 25 May 2020, in Portoviejo, Manabi, more than 200 people staged a demonstration in the Manabi government offices against the layoffs, and against the humanitarian law approved to deal with the economic impact left from the coronavirus lockdown measures. [size=more than 200]",0,1591056017,ECU
