data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7132630,862,VEN4671,4671,2020-06-18,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Anzoategui,Bolivar,,Barcelona,10.1363,-64.6862,1,El Tiempo (Venezuela),National,"On 18 June 2020, in Barcelona, Anzoategui state, representatives of the Health Workers Syndicate protested in front of the Anzoategui Health Institute to demand better wages, the fulfillment of the collective bargaining agreement, and the payment of 2018 and 2019 debts. Protesters also demanded food bags in the midst of the coronavirus pandemic. [size=no report]",0,1592860442,VEN
7132631,862,VEN4677,4677,2020-06-18,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Anzoategui,Sotillo,,Puerto La Cruz,10.2138,-64.6328,1,El Tiempo (Venezuela),National,"On 18 June 2020, in Puerto La Cruz, Anzoategui state, workers from the oil company, PDV Marina, protested to demand better salaries, working conditions, and the release of one worker that was arrested by security forces. [size=no report]",0,1592860442,VEN
7132510,862,VEN4668,4668,2020-06-17,2020,1,Riots,Violent demonstration,Rioters (Venezuela),Health Workers (Venezuela); PSUV: United Socialist Party of Venezuela,5,,,0,50,South America,Venezuela,Merida,Libertador,,Merida,8.5897,-71.1561,1,Caraota Digital,National,"On 17 June 2020, in Merida, Merida state, a group of pro-government (PSUV) health workers demonstrated in front of the Autonomous Institute University Hospital of Los Andes (Iahula). The director of the hospital rejected that rioters broke doors and wrote graffiti on the doors. Rioters were demanding medical supplies. [size=no report]",0,1592860442,VEN
7132596,862,VEN4666,4666,2020-06-17,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Lara,Iribarren,,Barquisimeto,10.0647,-69.3570,1,El Impulso,Subnational,"On 17 June 2020, in Barquisimeto, Lara state, a group of residents from the La Caruciena sector protested due to the lack of domestic gas. Protesters informed that they have been waiting nine months to receive gas. [size=no report]",0,1592860442,VEN
7132609,862,VEN4667,4667,2020-06-17,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Plaza,,Guarenas,10.4703,-66.6193,1,El Pitazo,National,"On 17 June 2020, in Guarenas, Miranda state, residents from the El Torreon neighborhood protested to demand potable water. Residents informed that they did not received water according to the schedule that the water company established. Municipal police officers and National Bolivarian Police (CPNB) officers were present to talk to the protesters. [size=no report]",0,1592860442,VEN
7132611,862,VEN4665,4665,2020-06-17,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Portuguesa,Paez,,Acarigua,9.5545,-69.1956,1,El Pitazo,National,"On 17 June 2020, in Acarigua, Portuguesa state, a group of workers from the Mayor's office in the Paez municipality protested to demand that their salaries be paid in another bank. Protesters mentioned that even before the start of the quarantine implemented due to the spread of the coronavirus, their money have been retained in the bank and they have not been able to get it. [size=no report]",0,1592860442,VEN
7132615,862,VEN4669,4669,2020-06-17,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Lander,,Ocumare del Tuy,10.1182,-66.7751,1,El Pitazo,National,"On 17 June 2020, in Ocumare del Tuy, Tomas Lander municipality, Miranda state, residents from the La Veraniega sector protested on the highway to demand electric power. Protesters informed that they have been without electric power for ten days. [size=no report]",0,1592860442,VEN
7153807,862,VEN4713,4713,2020-06-16,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Venezuela),,3,Civilians (Venezuela),Labour Group (Venezuela),7,37,South America,Venezuela,Lara,Jimenez,,Quibor,9.9287,-69.6201,1,El Impulso,Subnational,"On 16 June 2020, in Jimenez municipality, Lara state, unidentified armed individuals throw a grenade at a shop. No injuries were reported.",0,1594075861,VEN
7132828,862,VEN4661,4661,2020-06-16,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Falcon,Carirubana,,Judibana,11.7505,-70.1935,1,Reporte YA,National,"On 16 June 2020, in Judibana, Falcon state, residents protested due to the lack of potable water in the area. National Guard (GNB) were present but did not engage with protesters. [size=no report]",0,1592860443,VEN
7132597,862,VEN4659,4659,2020-06-16,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Lara,Iribarren,,Barquisimeto,10.0647,-69.3570,1,El Impulso,Subnational,"On 16 June 2020, in Barquisimeto, Lara state, a group of residents from the sector 3 La Caruciena protested in front of the water company, Hidrolara, to demand the distribution of potable water. 300 families have been affected in this sector by the lack of water. [size=no report]",0,1592860442,VEN
7132617,862,VEN4662,4662,2020-06-16,2020,1,Riots,Mob violence,Rioters (Venezuela),,5,Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,,1,15,South America,Venezuela,Zulia,Guajira,,Paraguaipoa,11.3446,-71.9587,2,El Pitazo,National,"On 16 June 2020, in the Caribe highway, Guajira municipality, Zulia state, residents from the Los Filuos community tried to loot four trucks. Residents thought that the trucks carried food. National Guard (GNB) officers fired tear gas to disperse the group of rioters. Residents informed that they are tired of waiting for food. [size=no report]",0,1592860442,VEN
7132618,862,VEN4663,4663,2020-06-16,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Tachira,San Cristobal,,San Cristobal,7.7464,-72.1186,1,El Pitazo,National,"On 16 June 2020, in San Cristobal, Tachira state, a group of residents protested due to the lack of domestic gas and other basic services. Protesters informed that due to the lack of gas, they have to go to community diners within schools to cook their meals. Residents have been on the streets protesting since May. [size=no report]",0,1592860442,VEN
7132619,862,VEN4660,4660,2020-06-16,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Bolivar,Caroni,,Ciudad Guayana,8.2950,-62.7191,1,El Pitazo,National,"On 16 June 2020, in San Felix, Ciudad Guayana, Caroni municipality, Bolivar state, public transportation drivers protested on the Manuel Piar avenue to demand the distribution of fuel. More than 700 drivers have been affected by the lack of gasoline. [size=no report]",0,1592860442,VEN
7132623,862,VEN4664,4664,2020-06-16,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Carabobo,Valencia,,Valencia,10.1620,-68.0077,1,El Pitazo,National,"On 16 June 2020, in Valencia, Carabobo state, residents from various communities of Central Tacarigua protested to reject the lack of domestic gas. Protesters informed that they have not received gas in two months. [size=no report]",0,1592860442,VEN
7185214,862,VEN4916,4916,2020-06-15,2020,3,Strategic developments,Other,Civilians (Venezuela),Jivi Indigenous Group (Venezuela); Refugees/IDPs (Venezuela),7,,,0,70,South America,Venezuela,Apure,Pedro Camejo,,San Juan de Payara,7.6471,-67.6064,2,El Pitazo,National,"Around 15 June 2020 (month of), in the rural area of the municipality Pedro Camejo, in the Apure state, a group of nearly 60 indigenous people Jivi were internally displaced from their territories due to increasing violence from Colombian armed actors in their territories. The group informed that quarantine measures amid the coronavirus crisis increased their risk within their territories located in the lower Capanaparo River.",0,1599517446,VEN
7164756,862,VEN4778,4778,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Distrito Capital,Libertador,,Caracas,10.4829,-66.9036,1,Caraota Digital,National,"On 15 June 2020, in Caracas (Distrito Capital), a protest was staged to reject the invasion of private property by members of the pro-government group, Colectivos. Protesters informed that actions taken by members of the Colectivos have been supported by the Mayor. [size=no report]",0,1595282747,VEN
7132509,862,VEN4655,4655,2020-06-15,2020,2,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Bolivar,Caroni,,Ciudad Guayana,8.2950,-62.7191,1,Caraota Digital,National,"Around 15 June 2020 (as reported), in San Felix, Ciudad Guayana, Bolivar state, residents from the Guaiparo sector protested to demand domestic gas. Protesters informed that they have been demanding gas since January. [size=no report]",0,1592860442,VEN
7132575,862,VEN4656,4656,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Lawyers (Venezuela),6,,,0,60,South America,Venezuela,Bolivar,Caroni,,Ciudad Guayana,8.2950,-62.7191,1,Diario Primicia,Subnational,"On 15 June 2020, in Puerto Ordaz-Ciudad Guayana, Bolivar state, a group of lawyers protested in front of the Court House since notaries and tribunals have been paralyzed since the start of the coronavirus outbreak. Protesters demanded the reopening of activities since several cases are still pending and need attention. [size=no report]",0,1592860442,VEN
7132605,862,VEN4654,4654,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Students (Venezuela),6,,,0,60,South America,Venezuela,Distrito Capital,Libertador,,Caracas,10.4829,-66.9036,1,El Nacional (Venezuela),National,"On 15 June 2020, in the Libertador municipality, Caracas, a group of college students protested in front of the headquarters of the National Electoral Council (CNE) to reject the appointment of new electoral directors by the Supreme Court of Justice. The new electoral directors will be in charge of the next legislative elections. [size=no report]",0,1592860442,VEN
7132612,862,VEN4657,4657,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Merida,Libertador,,Merida,8.5897,-71.1561,1,El Pitazo,National,"On 15 June 2020, in Merida, Merida state, a group of retirees protested on the Bolivar plaza to reject discrimination and the lack of payment of their pensions. [size=no report]",0,1592860442,VEN
7132613,862,VEN4658,4658,2020-06-15,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Anzoategui,Sotillo,,Puerto La Cruz,10.2138,-64.6328,1,El Pitazo,National,"On 15 June 2020, in Guaraguao, Puerto La Cruz, Anzoategui state, a group of 40 workers from the oil company, PDV Marina, protested to demand labor rights and reject the risks they have to face at work. [size=40]",0,1592860442,VEN
7132789,862,VEN4652,4652,2020-06-14,2020,1,Violence against civilians,Attack,Police Forces of Venezuela (1999-),,1,Civilians (Venezuela),,7,17,South America,Venezuela,Vargas,El Junquito,,El Junquito,10.4623,-67.0828,1,Monitor de Victimas,Local partner-Other,"On 14 June 2020, in El Junquito, Vargas state, a man was killed inside his house by Body of Scientific, Penal and Criminal Investigations (CICPC) officers. The mother of the victim, who was inside the house, informed that the victim was tortured before he was killed. 1 fatality.",1,1592860443,VEN
7132608,862,VEN4653,4653,2020-06-14,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Plaza,,Guarenas,10.4703,-66.6193,1,El Pitazo,National,"On 14 June 2020, in Guarenas, Miranda state, residents from Los Girasoles and La Terraza B de Vicente Emilio Sojo neighborhoods protested to demand potable water. Protesters informed that they have not received water in eight days. [size=no report]",0,1592860442,VEN
7132610,862,VEN4651,4651,2020-06-13,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Zamora,,Guatire,10.4740,-66.5424,1,El Pitazo,National,"On 13 June 2020, in Guatire, Miranda state, residents from the Mision Vivienda Bosques del Ingenio community protested on the highway to demand the distribution of potable water. Protesters informed that they have not received water in three weeks. The same day, residents from the Dona Menca de Leoni neighborhood protested since they have been without potable water for several weeks. [size=no report]",0,1592860442,VEN
7127845,862,VEN4647,4647,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Health Workers (Venezuela),6,,,0,60,South America,Venezuela,Merida,Libertador,,Merida,8.5897,-71.1561,1,Reporte YA,National,"On 12 June 2020, in Merida, Merida state, a group of health workers from the University Hospital Los Andes protested to demand fuel, medical supplies, and tests for coronavirus. [size=no report]",0,1592257896,VEN
7127846,862,VEN4642,4642,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Sucre,Sucre,,Cumana,10.4540,-64.1826,1,Reporte YA,National,"On 12 June 2020, in Cumana, Sucre state, residents from the Simon Rodriguez community protested on the Andres Eloy Blanco Avenue to demand the distribution of domestic gas. [size=no report]",0,1592257896,VEN
7127848,862,VEN4645,4645,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Plaza,,Guarenas,10.4703,-66.6193,1,Reporte YA,National,"On 12 June 2020, in Guarenas, Plaza municipality, Miranda state, residents from various communities including Nueva Casarapa, Ciudad Casarapa, Terrazas del Este, Altos de Copacabana, and Villa Panamericana protested due to the lack of potable water in these communities. [size=no report]",0,1592257896,VEN
7127603,862,VEN4643,4643,2020-06-12,2020,1,Protests,Protest with intervention,Protesters (Venezuela),,6,Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,,1,16,South America,Venezuela,Anzoategui,Simon Rodriguez,,El Tigre,8.8890,-64.2527,1,El Pitazo,National,"On 12 June 2020, in El Tigre, Simon Rodriguez municipality, Anzoategui state, National Guard (GNB) officers arrived at a service station to dissolve a protest. The motive of the protest was to demand the distribution of gasoline. Protesters informed that they have been in queue for four days waiting to get gasoline. No injuries reported. [size=no report]",0,1592257895,VEN
7127606,862,VEN4646,4646,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Refugees/IDPs (Venezuela),6,,,0,60,South America,Venezuela,Apure,Paez,,Guasdualito,7.2424,-70.7324,1,El Pitazo,National,"On 12 June 2020, in Guasdualito, Paez municipality, Apure state, a group of Venezuelan migrants, who returned to Venezuela from Colombia, protested in schools and hotels were they have been staying to comply with the quarantine implemented because of the coronavirus outbreak. Protesters demanded that local authorities allowed them to return to their homes after 21 days under isolation. [size=no report]",0,1592257895,VEN
7127609,862,VEN4649,4649,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Anzoategui,Guanipa,,San Jose de Guanipa,8.8939,-64.1749,1,El Pitazo,National,"On 12 June 2020, in San Jose de Guanipa, Guanipa municipality, Anzoategui state, users protested at a service station to demand the distribution of fuel. [size=no report]",0,1592257895,VEN
7127612,862,VEN4648,4648,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Monagas,Acosta,,San Antonio de Maturin,10.1188,-63.7254,1,El Pitazo,National,"On 12 June 2020, in San Antonio de Maturin, Acosta municipality, Monagas state, residents blocked a road to demand potable water. Residents informed that they have no received water since June 4th. [size=no report]",0,1592257895,VEN
7132508,862,VEN4650,4650,2020-06-12,2020,1,Violence against civilians,Attack,Police Forces of Venezuela (1999-) FAES: Special Action Forces,,1,Civilians (Venezuela),,7,17,South America,Venezuela,Lara,Iribarren,,Barquisimeto,10.0647,-69.3570,1,Caraota Digital,National,"On 12 June 2020, in Barquisimeto, Lara state, a man was killed by Special Action Forces (FAES) officers. Relatives of the victim informed that FAES officers entered the victim's house, took him and shot him dead. The body of the victim was later found in the morgue. 1 fatality.",1,1592860442,VEN
7127461,862,VEN4641,4641,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Baruta,,Caracas-Baruta,10.4563,-66.8648,1,El Pitazo; El Nacional (Venezuela),National,"On 12 June 2020, in the Baruta municipality, Caracas, residents from the Las Minitas sector blocked the Prados del Este highway after they were asked to leave their houses to build a shopping mall in the area. Protesters informed that 40 families are at risk of loosing their houses. Another protest took place in Los Campitos when residents demanded the distribution of potable water in the area. [size=no report]",0,1592257895,VEN
7127483,862,VEN4644,4644,2020-06-12,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Merida,Alberto Adriani,,El Vigia,8.6078,-71.6607,1,Caraota Digital,National,"On 12 June 2020, in El Vigia, Merida state, a group of citizens, who are in a hotel while they are completing the quarantine due to the coronavirus outbreak, protested due to the situation they are living inside the hotel. After 30 days, protesters are demanding the results of the test to find out if they have the coronavirus or not. [size=no report]",0,1592257895,VEN
7127577,862,VEN4635,4635,2020-06-11,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Lara,Iribarren,,Barquisimeto,10.0647,-69.3570,3,El Impulso,Subnational,"On 11 June 2020, in Lara state, relatives of individuals, who were arrested in Carora for protesting on May 21, protested outside of tribunals. Protesters informed that prisoners have been attacked by military officers inside the prison. [size=no report]",0,1592257895,VEN
7127849,862,VEN4639,4639,2020-06-11,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Portuguesa,Guanare,,Guanare,9.0418,-69.7421,1,Reporte YA,National,"On 11 June 2020, in Guanare, Guanare municipality, Portuguesa state, people protested on the Bolivar Avenue due to the lack of fuel. Protesters informed that they have been waiting for four days to receive gasoline. [size=no report]",0,1592257896,VEN
7127598,862,VEN4637,4637,2020-06-11,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Sucre,Bermudez,,Carupano,10.6427,-63.2555,1,El Pitazo,National,"On 11 June 2020, in Carupano, Bermudez municipality, Sucre state, a group of informal merchants protested in front of the Mayor's office to demand that the Mayor allows them to work again. Protesters informed that they do not have resources and money to remain in quarantine due to the coronavirus outbreak. [size=no report]",0,1592257895,VEN
7127599,862,VEN4638,4638,2020-06-11,2020,1,Protests,Protest with intervention,Protesters (Venezuela),,6,Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,,1,16,South America,Venezuela,Anzoategui,Simon Rodriguez,,El Tigre,8.8890,-64.2527,1,El Pitazo,National,"On 11 June 2020, in El Tigre, Anzoategui state, four individuals were arrested by National Guard (GNB) officers when they were protesting. The motive of the protest was to demand the distribution of fuel. Protesters informed that they have been waiting for four days to receive gasoline. [size=at least 4]",0,1592257895,VEN
7127611,862,VEN4640,4640,2020-06-11,2020,1,Protests,Protest with intervention,Protesters (Venezuela),,6,Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,,1,16,South America,Venezuela,Anzoategui,Guanipa,,San Jose de Guanipa,8.8939,-64.1749,1,El Pitazo,National,"On 11 June 2020, in San Jose de Guanipa, Anzoategui state, three individuals were arrested by National Guard (GNB) officers when they were protesting. The motive of the protest was to demand the distribution of fuel. Protesters informed that they have been waiting for four days to receive gasoline. [size=at least 3]",0,1592257895,VEN
7164658,862,VEN4636,4636,2020-06-11,2020,1,Violence against civilians,Attack,Police Forces of Venezuela (1999-) FAES: Special Action Forces,,1,Civilians (Venezuela),,7,17,South America,Venezuela,Vargas,La Guaira,,La Guaira,10.5990,-66.9346,1,El Carabobeno,National,"On 11 June 2020, in La Guaira, Vargas state, Special Action Forces (FAES) officers killed six men, in the El Limon sector. Relatives of one of the victims denied that the victims resisted the authority and were killed during an armed clash. One of the victims was a bodyguard of the Minister of Penitentiary Affairs. 6 fatalities.",6,1595282733,VEN
7127576,862,VEN4624,4624,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Lara,Iribarren,,Barquisimeto,10.0647,-69.3570,1,El Impulso,Subnational,"On 10 June 2020, in Barquisimeto, Iribarren municipality, Lara state, residents from the La Caruciena sector went to the street to protest and demand basic services such as potable water, domestic gas, and electric power. Protesters informed that they have not received water in more than 40 days. [size=no report]",0,1592257895,VEN
7127586,862,VEN4625,4625,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Distrito Capital,Libertador,,Caracas,10.4829,-66.9036,1,El Nacional (Venezuela),National,"On 10 June 2020, in the Libertador municipality in Caracas, residents from the Altagracia sector protested on the Baralt Avenue to demand the distribution of potable water. Protesters informed that they have not received water in more than 20 days. [size=no report]",0,1592257895,VEN
7127589,862,VEN4629,4629,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Plaza,,Guarenas,10.4703,-66.6193,1,El Nacional (Venezuela),National,"On 10 June 2020, in Guarenas, Miranda state, residents from the Vista Linda community blocked the highway Guarenas-Guatire to demand the distribution of potable water. [size=no report]",0,1592257895,VEN
7127600,862,VEN4626,4626,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Baruta,,Caracas-Baruta,10.4563,-66.8648,1,El Pitazo,National,"On 10 June 2020, in the Baruta municipality in Caracas, residents from Cumbres de Curumo protested to demand the distribution of potable water. Protesters informed that they have not received water in more than 20 days. [size=no report]",0,1592257895,VEN
7127604,862,VEN4630,4630,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Nueva Esparta,Marcano,,Juan Griego,11.0817,-63.9655,1,El Pitazo,National,"On 10 June 2020, in Juan Griego, Marcano municipality, Nueva Esparta state, residents from the Francisco Adrian neighborhood protested after spending more than 45 days without potable water. Residents have been protesting for a week. [size=no report]",0,1592257895,VEN
7127607,862,VEN4628,4628,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),Labour Group (Venezuela),6,,,0,60,South America,Venezuela,Bolivar,Caroni,,Ciudad Guayana,8.2950,-62.7191,1,El Pitazo,National,"On 10 June 2020, in Puerto Ordaz-Ciudad Guayana, Bolivar state, workers from the national iron, aluminum, and steel companies marched on the streets to demand the payment of their wages in American dollars. [size=no report]",0,1592257895,VEN
7127608,862,VEN4634,4634,2020-06-10,2020,1,Protests,Protest with intervention,Protesters (Venezuela),,6,Police Forces of Venezuela (1999-) FAES: Special Action Forces,,1,16,South America,Venezuela,Guarico,Leonardo Infante,,Valle De La Pascua,9.2155,-66.0073,1,El Pitazo,National,"On 10 June 2020, in Valle de La Pascua, Guarico state, four individuals were arrested by Special Action Forces (FAES) officers and Anti-Extortion and Kidnapping Group (Gaes) officers when they were protesting. The motive of the protest was to demand the distribution of fuel. [size=at least 4]",0,1592257895,VEN
7127610,862,VEN4627,4627,2020-06-10,2020,1,Protests,Protest with intervention,Protesters (Venezuela),Farmers (Venezuela),6,Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,,1,16,South America,Venezuela,Guarico,Chaguaramas,,Chaguaramas,9.3357,-66.2537,2,El Pitazo,National,"On 10 June 2020, in the Chaguaramas municipality, Portuguesa state, farmers protested due to the lack of fuel. National Guard (GNB) officer fired tear gas against protesters. No injuries reported. [size=no report]",0,1592257895,VEN
7127613,862,VEN4631,4631,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Zulia,Machiques de Perija,,Machiques,10.0608,-72.5521,1,El Pitazo,National,"On 10 June 2020, in Machiques, Machiques municipality, Zulia state, a group of residents from the Singapur II sector protested outside the school Francisco Rivat to prohibit that authorities use the space as a place of isolation for patients with coronavirus. [size=no report]",0,1592257895,VEN
7127786,862,VEN4632,4632,2020-06-10,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Vargas,Macuto,,Macuto,10.6051,-66.8975,1,La Voz,National,"On 10 June 2020, in Macuto, Vargas state, a group of residents from the Alamo sector protested due to the lack of potable water. Protesters informed that the lack of water have made the quarantine implemented after the coronavirus outbreak more difficult. [size=no report]",0,1592257896,VEN
7127806,862,VEN4633,4633,2020-06-10,2020,2,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Falcon,Los Taques,,Santa Cruz de los Taques,11.8230,-70.2535,2,NotiFalcon,Subnational,"Around 10 June 2020 (as reported), in Los Taques municipality, Falcon state, residents of the Nueva Jayana sector protested to demand potable water. [size=no report]",0,1592257896,VEN
7127847,862,VEN4620,4620,2020-06-09,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Distrito Capital,Libertador,,Caracas,10.4829,-66.9036,1,Reporte YA,National,"On 9 June 2020, in the Libertador municipality, Caracas, residents blocked the Andres Bello Avenue to demand domestic gas and potable water. Protesters informed that they have not received gas or water in two months. [size=no report]",0,1592257896,VEN
7127593,862,VEN4619,4619,2020-06-09,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Lara,Iribarren,,Barquisimeto,10.0647,-69.3570,1,El Pitazo,National,"On 9 June 2020, in Barquisimeto, Lara state, nearly 250 drivers protested at a service station on the Los Leones Avenue after spending 14 hours in a queue to receive fuel. Protesters informed that they did not receive gasoline at the end of the day. [size=nearly 250]",0,1592257895,VEN
7127597,862,VEN4623,4623,2020-06-09,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Carabobo,Naguanagua,,Naguanagua,10.2560,-68.0165,1,El Pitazo,National,"On 9 June 2020, in Naguanagua, Carabobo state, residents from the Girardot II sector protested on a road to demand the distribution of potable water. Protesters informed that they have received a deficient service for three years. [size=no report]",0,1592257895,VEN
7127803,862,VEN4622,4622,2020-06-09,2020,1,Violence against civilians,Attack,Police Forces of Venezuela (1999-) FAES: Special Action Forces,,1,Civilians (Venezuela),,7,17,South America,Venezuela,Miranda,Sucre,,Caracas-Sucre,10.4863,-66.8081,1,Monitor de Victimas,Local partner-Other,"On 9 June 2020, in the Sucre municipality, Caracas, Special Action Forces (FAES) officers killed a merchant near his house, in the Maca neighborhood in Petare. 1 fatality.",1,1592257896,VEN
7127805,862,VEN4621,4621,2020-06-09,2020,1,Violence against civilians,Attack,Police Forces of Venezuela (1999-) FAES: Special Action Forces,,1,Civilians (Venezuela),,7,17,South America,Venezuela,Distrito Capital,Libertador,,Caracas,10.4829,-66.9036,1,Monitor de Victimas,Local partner-Other,"On 9 June 2020, in the Libertador municipality, Caracas, a moto-taxi driver was killed inside his house by Special Action Forces (FAES) officers in Antimano. Relatives of the victim confirmed that the victim was attacked by FAES officers. 1 fatality.",1,1592257896,VEN
7127588,862,VEN4616,4616,2020-06-08,2020,1,Violence against civilians,Attack,Military Forces of Venezuela (1999-) GNB: Venezuelan National Guard,,1,Civilians (Venezuela),Labour Group (Venezuela),7,17,South America,Venezuela,Zulia,Maracaibo,,Maracaibo,10.6666,-71.6125,1,El Nacional (Venezuela),National,"On 8 June 2020, in Maracaibo, Zulia state, National Guard (GNB) officers ran their tanks over informal merchants who were reselling fuel in Ciudad Losada. Dozens of people ran away from the scene. No injuries were reported.",0,1592257895,VEN
7127601,862,VEN4614,4614,2020-06-08,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Plaza,,Guarenas,10.4703,-66.6193,1,El Pitazo,National,"On 8 June 2020, in Guarenas, Plaza municipality, Miranda state, residents from the Mision Vivienda blocked the highway Guarenas-Guatire to demand the distribution of potable water. Protesters informed that they have not received water in three months. [size=no report]",0,1592257895,VEN
7127602,862,VEN4615,4615,2020-06-08,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Miranda,Zamora,,Guatire,10.4740,-66.5424,1,El Pitazo,National,"On 8 June 2020, in Guatire, Zamora municipality, Miranda state, residents from the El Recreo street blocked a road to demand the distribution of potable water. Protesters informed that they have not received water in three weeks. This was the second day of protests. [size=no report]",0,1592257895,VEN
7127605,862,VEN4618,4618,2020-06-08,2020,1,Protests,Peaceful protest,Protesters (Venezuela),,6,,,0,60,South America,Venezuela,Barinas,Antonio Jose de Sucre,,Socopo,8.4797,-68.3700,1,El Pitazo,National,"On 8 June 2020, in Socopo, Barinas state, a group of people blocked a road to demand the distribution of fuel. Protesters informed that there have been irregularities in the distribution of gasoline. [size=no report]",0,1592257895,VEN
